"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
10,10,8,12,7,7,4,6,5,5,1,9,13,4,6,1,10,8,4,6,6,8,9,3,6,6,5,5,5,2,3,8,2,3,9,6,7,3,8,3,1,9,4,1,4,2,9,7,3,4,32,8,5,4,1,6,5,3,7,4,2,5,8,8,6,4,29,2,4,4,2,4,0,4,7,2,4,6,8,4,4,7,9,32,6,3,8,2,3,5,2,4,1,5,4,8,5,2,4,2
16,4,6,2,11,4,7,4,10,5,4,12,15,2,10,6,10,3,5,3,4,7,9,5,11,10,3,6,4,7,4,4,1,10,4,5,5,5,8,3,4,6,3,6,5,2,4,2,4,4,18,4,4,5,0,3,3,3,3,1,4,4,4,3,5,6,32,3,3,3,8,4,2,3,6,1,4,3,4,7,2,5,5,21,5,2,5,3,3,5,6,2,4,2,3,3,1,5,3,1
14,3,6,14,7,10,10,4,7,4,5,13,15,5,7,7,17,7,9,8,13,7,7,3,6,4,5,7,4,4,2,12,3,10,7,2,3,7,12,2,5,7,5,4,6,4,5,6,4,4,37,4,4,7,4,7,8,3,1,4,5,5,5,4,4,4,32,4,6,7,5,3,5,4,2,5,1,7,8,4,3,1,3,28,3,10,4,2,4,2,2,3,3,2,2,4,4,8,6,4
17,8,4,6,9,5,11,3,10,5,1,12,21,6,12,5,23,2,7,8,10,8,7,4,16,4,8,4,8,3,6,6,2,7,7,6,7,2,8,4,3,15,6,2,5,6,6,10,5,9,38,5,3,3,5,4,7,4,5,6,2,8,3,7,7,5,38,2,8,1,5,5,5,5,6,5,5,7,5,10,9,4,5,30,3,3,5,7,9,6,3,4,3,5,5,0,4,6,6,7
16,5,10,12,4,11,7,4,8,11,6,18,20,6,7,3,9,11,10,7,4,8,6,2,7,8,3,6,10,8,2,13,4,3,6,5,2,2,7,5,3,7,7,4,4,2,3,2,5,5,26,3,4,7,1,4,4,3,1,11,6,5,5,6,8,3,36,4,6,5,5,5,7,3,9,3,1,7,2,5,6,3,3,40,5,5,4,4,3,5,4,8,3,6,9,6,1,4,8,4
12,5,7,9,5,7,5,3,5,12,5,9,16,5,8,11,7,2,10,3,7,7,5,6,13,4,3,4,13,13,3,4,4,4,8,2,3,5,5,4,2,6,2,1,10,4,6,3,5,9,37,3,2,5,7,5,6,2,6,10,9,2,3,6,4,1,30,5,3,8,6,8,5,2,4,8,6,3,4,3,2,5,1,39,9,4,6,8,4,5,5,11,1,2,2,0,2,4,6,3
19,10,9,7,8,9,7,5,12,9,4,16,12,1,5,8,9,8,5,3,6,9,7,9,6,4,2,8,8,5,5,7,3,6,6,4,6,6,7,3,3,2,3,5,1,2,4,4,6,4,26,4,1,2,4,7,3,8,7,3,11,4,2,3,2,2,39,4,6,3,3,6,5,4,4,5,6,5,4,9,7,5,4,19,9,4,3,2,5,5,1,4,6,2,3,2,4,5,2,4
14,5,8,7,7,11,6,1,5,14,6,9,15,4,10,6,8,5,8,5,7,4,7,7,11,1,7,10,7,5,7,6,5,8,3,3,7,6,14,3,6,7,6,8,3,3,5,5,3,3,31,4,3,5,1,0,2,6,1,5,6,7,5,3,7,5,34,5,2,3,4,6,4,3,3,7,5,5,3,2,7,7,2,32,7,3,11,4,5,3,3,8,6,1,7,3,2,4,3,4
15,7,8,6,7,9,8,7,9,11,5,11,15,3,4,6,11,4,3,4,11,13,9,3,5,4,6,5,7,4,2,4,4,6,10,5,8,6,9,3,3,4,6,4,8,3,9,4,1,4,22,4,7,3,4,4,3,1,4,2,3,3,4,1,4,4,34,4,10,7,2,4,5,8,6,3,2,5,4,3,6,2,7,26,6,3,5,7,3,2,3,4,6,4,1,5,8,4,1,1
14,8,12,8,7,7,11,6,6,10,4,15,11,5,4,4,10,4,9,2,10,12,8,2,8,4,3,11,6,6,5,6,2,14,6,5,2,5,9,6,8,5,6,8,4,3,7,4,8,3,34,2,5,4,2,5,4,6,4,7,1,4,3,1,3,6,36,4,5,2,7,8,5,7,6,2,3,8,7,4,8,3,4,32,2,7,1,6,1,10,4,10,8,5,0,8,4,7,1,6
15,7,4,8,6,8,9,3,8,6,5,15,15,4,4,8,7,9,3,8,5,7,7,4,11,10,3,11,7,6,7,9,6,3,6,4,4,6,7,4,6,7,4,9,4,8,6,1,3,6,38,3,5,3,4,5,2,4,7,7,5,3,6,3,5,7,36,6,6,0,5,6,7,2,6,4,6,3,5,3,6,4,8,31,5,8,3,6,1,11,7,4,1,5,2,3,5,3,5,1
11,6,10,7,2,3,8,6,6,3,4,18,20,6,11,5,6,3,10,1,4,9,5,2,9,4,9,5,6,4,8,1,2,6,4,2,2,5,11,4,5,2,7,2,3,3,3,6,3,3,31,4,4,5,4,3,4,4,1,2,5,4,5,5,4,6,32,3,1,9,5,3,4,4,1,2,1,5,4,3,4,5,3,44,4,4,3,8,8,3,3,4,5,4,6,2,5,8,4,5
21,6,5,8,6,9,15,7,4,10,1,13,16,4,7,10,13,6,3,4,7,8,6,3,13,13,5,2,2,3,4,11,4,7,6,7,7,5,7,4,7,9,7,0,5,5,5,4,4,5,21,6,1,2,4,5,1,2,3,7,2,7,2,4,3,3,41,5,3,8,3,5,8,3,6,5,7,7,4,6,5,5,7,49,5,1,7,4,3,2,5,4,7,5,9,7,8,8,4,7
18,11,7,9,4,6,13,3,7,8,3,13,18,6,8,11,11,2,6,6,9,8,3,4,9,8,4,6,7,3,4,7,6,7,1,0,5,9,6,5,7,5,4,4,5,7,2,3,7,2,30,6,3,4,3,3,3,0,2,7,5,9,1,3,4,2,34,7,8,5,4,8,3,4,3,6,5,5,4,1,4,4,9,35,5,7,5,7,6,7,4,4,4,7,6,3,2,3,3,4
19,8,10,6,14,4,6,4,7,9,6,13,14,4,5,7,8,6,2,4,5,9,7,3,7,4,6,7,7,5,4,3,6,10,9,10,4,5,9,7,4,7,5,8,8,3,4,7,5,2,24,5,9,2,4,4,6,6,8,4,1,1,2,1,8,1,33,1,2,1,4,5,2,3,5,3,2,9,2,6,5,6,4,35,6,4,3,6,5,5,5,6,4,2,2,3,4,5,6,4
12,5,6,3,5,5,7,2,9,5,3,19,16,4,3,3,5,5,13,5,3,9,9,1,11,8,4,11,9,8,2,9,6,5,10,9,3,4,7,7,7,6,4,5,4,10,3,1,5,4,30,2,4,3,5,4,3,8,4,2,5,2,9,6,6,5,34,7,5,3,7,5,3,3,5,5,7,2,3,2,4,7,4,39,9,7,5,3,4,3,3,6,1,6,3,4,4,9,5,3
23,8,6,11,7,6,15,7,3,14,7,12,18,5,7,6,12,4,6,5,7,4,5,3,7,6,5,5,3,5,4,3,5,3,5,4,5,4,9,2,3,10,5,5,4,6,5,7,3,6,36,4,3,6,9,5,5,6,1,2,8,9,6,6,4,7,33,4,2,5,4,4,7,4,3,3,2,9,5,2,2,3,1,41,3,3,6,4,4,6,7,9,5,2,5,6,6,7,7,4
20,8,9,7,11,4,7,2,7,6,2,15,10,5,5,6,12,6,9,7,10,7,7,3,6,5,2,5,7,2,6,3,7,3,5,3,7,3,10,6,1,9,5,5,5,6,5,6,9,3,33,4,6,4,4,7,7,6,5,3,6,6,4,0,2,3,35,5,8,6,5,5,5,2,2,3,6,2,4,4,7,1,7,39,4,4,10,3,1,11,4,3,5,6,1,7,1,5,1,4
10,3,6,7,3,11,6,4,5,10,9,10,16,5,6,4,8,4,6,6,7,5,8,2,8,5,7,7,4,5,6,7,4,5,12,2,8,4,6,3,3,5,4,4,4,3,2,1,1,5,34,5,7,3,6,5,2,5,4,6,5,5,4,3,2,2,41,6,3,5,6,6,5,9,6,4,5,2,3,7,3,2,6,28,6,5,3,2,1,1,6,4,3,1,5,4,3,3,5,3
13,10,9,11,4,8,10,3,7,9,4,12,13,6,3,11,9,4,4,4,7,8,3,3,10,6,4,6,8,1,3,7,4,8,10,3,1,4,9,5,4,8,9,1,7,8,4,6,6,2,35,11,3,8,1,4,3,0,3,4,2,4,4,5,4,9,45,5,3,2,3,8,5,3,5,6,8,6,6,1,6,4,4,38,3,8,3,8,5,7,7,5,8,2,4,4,6,3,6,2
15,11,10,10,5,8,4,5,8,5,2,11,12,4,9,7,6,6,9,3,7,4,3,3,10,12,3,7,3,3,4,9,6,6,9,6,3,5,13,3,4,4,5,6,7,4,3,5,3,5,37,4,4,5,6,5,5,5,4,5,8,7,4,2,9,4,40,9,8,3,4,7,2,5,2,8,5,2,7,6,8,3,10,36,4,2,5,5,7,4,5,2,3,3,7,7,3,6,2,4
11,7,9,4,5,6,4,2,6,7,5,10,6,5,7,7,8,4,14,1,5,5,6,5,8,8,7,10,4,7,9,5,1,5,8,10,2,4,8,1,6,4,5,2,3,3,3,5,2,8,24,7,1,2,5,0,1,5,7,3,1,6,3,4,2,3,30,3,5,8,3,3,5,4,5,7,3,5,8,2,6,4,4,33,5,4,4,2,5,7,4,2,1,8,7,7,4,2,6,3
12,8,9,7,7,7,6,2,9,8,2,18,15,3,7,8,12,5,9,5,3,7,9,4,7,3,1,7,7,3,3,8,2,5,6,3,4,4,6,4,5,6,5,2,8,2,5,6,6,5,33,7,6,6,3,5,7,1,9,5,2,2,8,3,5,2,37,10,6,2,8,4,4,6,2,4,5,2,5,1,2,6,5,36,1,1,5,4,4,5,8,7,4,3,6,3,3,5,8,7
13,5,9,7,7,8,5,4,8,13,1,8,18,5,5,7,8,5,11,6,4,6,3,9,7,7,5,5,6,7,3,4,4,9,10,5,3,4,9,4,13,9,4,1,5,9,4,5,4,12,34,7,10,5,4,7,1,1,2,3,5,4,2,4,3,7,42,5,7,5,8,2,3,2,4,10,4,5,4,5,7,7,8,36,4,3,4,6,6,4,6,4,7,6,7,7,2,2,6,5
20,9,8,7,5,3,10,3,11,7,3,12,13,4,7,5,7,2,15,2,8,9,8,7,8,1,6,4,10,4,4,5,2,6,8,7,2,4,10,4,5,3,6,6,8,3,5,7,2,6,35,3,2,2,6,6,3,3,7,5,6,4,4,3,8,7,43,5,5,7,3,5,4,9,2,5,10,3,8,7,3,3,3,39,4,10,3,6,3,6,6,3,6,6,5,6,0,4,2,4
15,2,8,7,4,7,6,8,5,14,4,10,14,7,5,9,10,4,8,5,8,5,12,2,10,8,4,9,9,5,5,4,2,6,8,2,5,6,10,3,5,11,5,4,5,4,4,4,3,6,32,1,3,4,7,8,1,2,4,6,5,2,4,3,11,4,43,5,6,4,5,5,4,3,8,6,2,1,4,1,8,7,5,34,4,5,4,4,7,3,6,4,3,4,6,5,4,4,4,4
14,9,8,15,5,9,10,5,6,11,2,14,19,1,5,1,15,3,7,1,13,7,8,2,8,7,5,6,7,6,3,4,6,9,5,2,4,5,7,4,4,2,7,5,4,7,3,4,4,2,29,3,5,3,5,3,6,6,4,4,3,2,6,1,6,7,26,4,7,1,4,4,5,5,9,3,4,10,4,5,3,1,3,31,7,5,5,6,5,3,4,5,4,1,5,4,2,3,8,3
21,10,9,10,8,12,11,1,5,8,3,18,8,6,11,6,13,6,9,2,3,4,5,3,9,7,4,5,5,7,3,11,1,5,5,7,2,6,11,4,5,6,8,12,7,3,4,5,3,8,29,5,6,1,4,1,5,2,3,3,3,4,5,5,7,5,32,4,5,2,5,4,5,1,5,6,10,1,4,7,7,7,6,34,2,6,8,1,1,5,7,3,4,4,7,4,6,4,2,2
16,7,7,5,4,7,14,6,10,1,4,18,20,3,6,3,13,5,8,6,4,5,10,4,10,10,4,10,11,3,4,6,5,2,9,7,4,11,5,5,5,4,4,4,3,3,2,2,5,4,26,4,2,3,2,6,1,3,3,4,5,4,2,3,5,3,28,5,2,3,1,3,13,5,4,4,2,3,4,4,5,2,2,25,8,5,6,7,3,4,4,5,3,4,2,2,3,2,8,5
19,8,14,7,6,7,7,6,11,6,6,13,17,8,7,6,8,4,8,4,5,7,6,7,10,7,5,7,7,4,3,11,2,8,6,9,5,6,8,5,5,5,5,6,6,6,6,6,5,3,33,3,4,3,8,9,7,5,6,3,9,6,2,4,3,4,36,5,5,6,3,2,4,4,6,6,3,2,6,4,4,8,9,34,2,2,4,6,5,1,6,6,4,3,3,6,6,6,5,6
18,4,7,13,8,13,7,6,7,11,7,19,16,5,8,4,11,6,5,6,5,5,6,6,9,5,4,4,2,2,3,8,9,8,6,5,5,2,7,7,1,5,2,4,3,3,4,4,2,4,41,4,3,5,4,6,5,5,0,3,4,7,4,5,8,9,35,3,8,2,3,8,7,6,4,5,2,6,3,3,8,6,3,28,5,4,8,2,3,3,4,6,5,1,2,3,7,4,4,7
11,7,9,5,6,3,10,3,10,8,4,10,8,1,5,3,16,3,8,6,4,8,7,0,12,10,7,5,4,3,5,5,4,7,8,3,5,5,9,9,3,6,6,8,4,1,3,9,7,5,37,6,4,1,2,4,3,3,8,5,9,5,7,2,7,9,30,1,3,6,3,5,2,5,9,7,5,5,2,4,6,1,6,33,2,6,8,4,2,6,1,5,1,2,6,2,7,7,1,2
17,6,5,11,2,10,13,7,3,7,7,7,17,3,5,2,13,2,7,6,3,7,8,4,3,8,6,6,7,8,2,6,3,3,8,7,4,4,8,3,5,11,1,2,6,2,4,5,5,6,36,2,8,5,5,6,3,1,4,5,9,4,9,8,7,9,32,5,7,5,6,7,6,4,2,5,4,3,3,6,3,5,6,41,8,5,5,6,3,7,5,4,5,6,12,6,6,2,3,1
16,3,6,5,7,8,9,7,4,6,4,12,18,7,7,4,12,6,11,3,4,6,5,3,6,6,8,10,5,4,2,10,8,8,7,3,4,4,12,4,2,8,5,5,5,4,4,10,9,5,32,9,4,11,3,5,4,4,4,4,3,6,5,4,5,1,32,3,6,6,4,3,8,4,8,6,2,6,5,3,5,9,7,32,3,5,3,4,8,6,5,3,6,1,6,7,6,7,4,4
14,6,7,9,7,8,9,4,6,9,4,14,19,6,4,4,11,5,10,5,7,5,9,4,7,6,7,7,7,2,2,6,5,1,6,4,6,4,9,5,2,5,8,6,7,2,2,5,2,2,19,2,3,5,0,4,3,3,3,2,2,5,7,5,5,4,38,4,11,6,6,5,6,5,3,8,0,5,6,6,5,7,6,40,6,5,8,6,3,6,7,1,5,6,4,3,6,9,4,4
9,3,8,11,12,9,7,7,9,5,4,16,10,4,7,6,4,6,9,2,8,8,5,5,11,6,2,14,4,5,3,7,3,6,3,1,5,4,9,4,2,10,5,6,3,4,4,1,4,6,41,5,7,5,6,7,2,5,5,6,5,1,7,5,8,6,35,4,6,4,4,4,1,3,4,3,3,5,6,6,2,6,3,32,4,10,4,5,5,2,5,5,2,8,4,5,4,3,6,2
14,6,7,12,11,9,11,7,11,9,2,13,13,4,6,9,13,7,7,5,4,4,3,6,10,5,4,1,8,3,4,8,3,6,3,2,4,6,6,2,6,9,3,3,4,4,4,4,4,4,32,3,1,3,4,4,2,2,7,5,2,3,6,5,1,2,42,4,1,5,4,5,7,2,4,7,9,5,2,6,5,4,4,36,2,8,4,1,4,4,3,3,7,4,6,5,4,7,4,3
8,7,9,8,6,5,6,4,7,8,2,8,12,1,6,6,13,5,9,5,6,9,8,2,8,6,4,5,9,7,4,8,5,5,7,4,2,8,5,2,6,2,6,6,8,4,8,2,5,3,36,4,7,8,6,4,5,5,5,4,1,1,2,5,3,5,33,6,4,4,4,5,4,6,9,4,9,6,3,5,2,2,2,28,0,3,4,4,6,2,2,4,6,4,3,5,0,5,5,4
13,5,16,4,7,7,6,10,9,5,8,10,13,4,4,2,6,4,12,4,4,5,5,6,11,5,5,4,6,4,7,5,6,4,4,6,5,5,7,2,5,10,5,5,2,4,1,3,8,6,37,4,2,3,4,2,7,3,4,4,11,8,3,6,3,2,29,1,6,6,6,4,6,5,4,5,7,2,2,1,3,4,2,31,6,8,3,2,5,7,7,4,4,3,3,8,6,5,5,4
8,5,9,7,6,6,7,5,4,11,8,7,21,5,1,7,13,2,5,4,7,3,7,5,10,5,6,8,7,3,9,7,4,8,7,4,4,4,7,7,3,6,2,4,1,4,4,4,4,4,35,4,4,10,1,7,3,1,4,1,4,7,9,6,9,5,45,2,6,4,5,6,2,5,4,7,5,6,5,6,3,6,2,37,7,3,8,3,4,6,5,3,6,4,9,2,4,5,6,2
13,4,6,9,10,8,8,2,9,4,3,10,19,6,4,7,6,3,12,2,6,5,6,6,6,5,7,8,4,9,4,8,6,7,5,1,3,1,7,0,6,10,4,2,3,5,3,3,4,5,26,3,5,10,5,9,3,4,4,5,4,1,3,2,4,4,37,6,4,5,4,5,3,5,5,4,4,2,6,4,9,6,6,42,6,6,5,3,2,4,9,6,7,8,2,5,5,5,5,5
9,6,10,8,4,9,8,5,5,6,4,12,11,3,7,4,11,3,9,2,3,9,5,4,11,5,6,8,6,5,6,6,2,4,7,5,1,6,11,5,5,6,6,8,8,3,7,4,5,5,32,4,4,3,2,6,7,4,0,6,3,4,3,6,3,5,28,6,0,4,7,2,1,9,5,7,4,4,1,3,2,6,4,30,4,4,3,8,7,6,4,2,2,9,4,4,6,7,4,3
12,5,6,10,11,13,8,2,8,11,7,9,16,6,14,4,12,7,5,4,7,8,7,8,9,8,2,4,4,3,3,8,6,8,8,7,5,1,12,1,6,2,9,3,1,5,6,2,2,1,33,4,4,3,10,5,5,8,3,9,1,3,5,4,5,7,37,3,6,5,3,4,4,3,7,4,5,6,4,4,6,4,6,28,4,2,2,5,7,4,5,5,3,4,3,4,2,8,1,6
10,5,8,8,4,10,9,5,7,6,7,15,18,4,3,8,10,3,8,1,4,6,6,5,5,4,3,4,5,2,3,6,3,6,6,5,2,2,3,5,4,7,1,3,3,4,4,6,7,9,25,3,7,2,3,3,1,2,3,9,5,6,3,2,5,1,29,5,2,4,5,4,5,3,4,2,2,5,5,8,3,2,3,40,3,5,4,3,6,8,6,3,4,4,6,8,6,6,4,3
12,6,8,4,8,8,7,4,3,11,5,15,18,6,7,5,9,6,9,6,6,4,8,2,15,7,7,6,8,5,6,6,5,8,5,2,5,4,9,4,4,4,3,2,5,3,4,5,7,4,25,10,3,0,2,5,6,7,4,1,3,2,3,3,2,5,38,3,8,2,6,4,3,8,2,4,0,9,6,3,4,5,9,24,3,4,5,3,5,7,6,3,1,5,2,8,6,3,7,2
16,5,6,6,13,10,9,4,8,14,4,13,8,1,4,6,10,6,6,2,9,12,6,7,11,9,5,7,8,5,2,8,4,12,8,6,4,1,10,6,5,8,6,2,5,4,6,4,3,6,30,7,5,7,1,4,3,2,6,3,7,4,7,3,4,2,37,4,7,4,4,2,7,2,5,2,5,6,2,6,9,3,4,38,7,6,2,4,3,5,3,10,6,4,1,3,7,3,4,10
15,8,6,10,7,17,10,4,8,8,11,9,11,3,7,7,8,1,5,5,5,11,6,6,8,6,9,9,12,4,5,9,2,4,4,4,2,7,9,4,4,7,1,9,1,3,8,3,6,3,32,4,2,2,2,6,4,7,2,7,9,2,4,1,0,2,43,3,5,5,5,3,4,6,8,7,8,4,2,5,2,4,4,36,6,10,4,4,3,10,3,3,9,2,3,3,5,7,4,5
14,6,9,12,3,13,8,7,5,5,7,17,15,4,6,8,13,1,12,4,5,8,6,5,8,6,5,6,5,2,7,6,5,4,6,7,4,2,8,2,10,6,8,2,3,6,7,7,2,4,21,4,2,4,3,6,2,6,6,6,3,7,3,5,5,3,32,4,5,6,5,3,3,6,5,3,4,3,4,6,5,8,4,34,5,5,6,2,4,7,5,3,3,2,6,1,3,6,6,4
15,12,17,5,8,13,9,4,10,10,7,14,15,4,7,3,8,7,10,1,5,5,8,4,14,7,6,4,7,4,7,6,8,4,5,2,2,7,6,3,3,6,4,2,3,5,1,2,3,5,29,0,6,7,3,4,5,5,5,4,5,5,3,2,2,3,28,7,5,7,1,6,3,4,2,3,6,1,6,2,6,2,3,46,6,4,2,5,5,4,7,4,5,6,6,7,6,5,5,4
6,9,10,7,6,7,8,1,2,12,4,9,12,2,4,6,11,4,6,3,10,5,3,7,13,6,3,9,5,6,8,6,9,8,5,4,8,2,14,4,4,5,6,6,3,4,6,8,4,3,27,6,5,5,4,4,4,0,3,4,4,1,3,2,7,5,30,0,5,3,2,3,4,5,7,4,4,3,4,3,3,3,12,41,6,5,2,7,8,2,2,0,7,1,6,4,4,7,9,5
16,7,15,10,7,4,7,3,7,12,6,10,12,4,8,7,6,4,9,5,9,6,9,4,7,3,6,8,8,6,6,5,5,7,5,1,4,4,6,5,4,9,2,3,4,3,6,9,5,10,31,2,4,5,6,3,0,8,4,1,6,4,8,6,6,3,39,5,11,5,3,2,4,7,5,2,8,6,9,4,5,4,4,31,4,2,5,4,5,3,6,2,5,2,7,3,4,6,4,6
13,8,9,4,7,11,7,6,9,8,6,14,17,2,11,10,7,4,11,4,2,6,8,5,8,9,5,9,9,4,3,11,2,7,11,3,5,4,3,8,2,4,3,3,7,3,6,6,9,4,26,2,7,5,9,1,3,2,6,5,4,5,5,5,3,6,24,6,6,4,3,2,0,4,3,3,6,3,3,2,8,4,4,42,9,0,5,7,7,3,2,5,5,3,6,3,2,7,4,8
11,7,10,9,5,9,5,4,4,11,6,4,12,4,5,5,16,3,4,7,1,7,5,2,8,6,5,5,7,7,3,6,2,8,2,0,1,4,10,2,12,11,6,4,3,11,8,4,5,2,25,3,6,3,3,6,9,4,5,4,4,4,2,4,3,2,31,2,6,5,2,8,7,2,4,8,6,4,1,4,6,8,2,33,5,8,5,7,5,6,3,3,3,7,4,3,3,9,6,3
16,8,6,8,3,5,8,4,2,10,6,13,15,4,11,6,12,5,13,3,8,3,10,2,10,3,3,9,4,8,6,4,9,9,6,4,8,2,6,5,4,8,3,4,3,2,2,5,9,5,41,6,2,6,3,5,3,2,12,3,7,3,5,6,5,8,31,4,8,5,7,1,7,4,6,8,5,6,4,4,3,4,6,37,4,5,5,5,2,5,7,7,2,5,5,5,3,8,4,5
17,6,7,5,9,9,10,7,4,6,6,17,24,3,10,11,8,4,13,7,7,6,6,9,6,9,7,5,7,6,2,7,5,7,4,6,6,6,12,3,10,9,5,4,4,4,2,4,4,7,35,5,2,4,4,5,2,6,8,10,6,6,6,6,3,5,30,5,4,5,2,6,7,5,5,6,4,7,2,3,7,5,4,20,5,7,5,4,6,3,4,6,4,5,2,8,7,4,2,4
17,9,12,2,6,4,7,12,5,15,3,8,15,3,3,15,14,3,12,9,4,8,13,8,9,6,1,8,10,3,3,2,2,5,4,1,8,7,4,6,5,5,0,7,3,6,5,7,2,6,37,4,3,5,9,7,3,5,0,3,6,9,8,2,4,6,30,2,4,5,9,2,3,6,8,2,7,1,6,3,4,3,3,29,5,4,6,0,7,3,5,3,7,4,5,1,4,7,4,3
15,6,4,4,4,9,10,5,4,9,3,13,14,3,7,3,11,3,7,5,2,4,2,5,15,11,3,4,5,8,5,11,6,8,5,3,1,5,15,4,6,11,5,1,5,6,1,4,8,5,30,4,6,6,10,3,4,2,8,3,4,3,7,3,4,2,44,4,6,4,4,7,7,4,3,7,4,6,8,6,5,4,6,39,4,8,4,3,3,5,7,6,2,1,5,4,6,4,6,4
19,7,6,7,10,11,9,2,11,3,7,13,7,3,11,5,10,2,3,2,6,11,6,6,7,9,4,8,2,3,2,6,3,4,6,4,9,4,12,9,1,7,7,3,5,4,5,5,3,4,37,7,7,3,3,5,5,7,6,3,5,9,4,2,2,5,26,1,4,2,4,3,4,7,5,6,3,1,1,6,5,5,7,25,2,6,8,8,1,2,6,2,4,3,1,2,1,1,6,8
13,7,11,7,5,7,9,6,7,6,4,20,14,5,10,8,12,9,7,3,3,6,13,9,9,6,5,9,7,4,4,8,4,8,6,7,5,3,15,8,5,9,10,5,3,4,5,4,5,3,30,0,2,6,4,4,5,3,6,2,4,2,6,5,3,7,33,4,6,6,0,3,2,4,9,3,2,3,3,5,3,3,7,36,4,2,8,7,2,6,7,9,2,4,4,3,6,5,4,5
16,11,11,10,11,5,5,4,8,9,5,11,12,5,8,10,6,6,7,3,6,6,3,5,8,11,3,7,3,6,5,9,5,7,6,4,5,1,9,5,3,5,6,4,2,4,2,4,4,1,30,3,5,5,7,3,5,8,3,4,2,2,3,6,2,3,31,6,4,3,4,5,2,6,4,3,5,7,3,1,7,5,5,39,2,5,4,2,3,6,10,7,7,6,6,3,9,5,5,3
18,2,4,13,9,16,11,5,2,11,9,16,20,8,6,10,7,9,4,6,6,6,1,7,4,6,3,4,3,2,1,3,8,8,6,4,2,2,11,5,4,9,5,7,4,7,3,2,4,5,25,3,4,2,3,4,6,4,5,7,6,3,3,2,6,0,23,4,2,5,6,1,6,2,3,9,6,2,8,3,3,3,7,34,4,3,4,2,3,8,4,9,3,7,4,9,2,3,6,6
16,5,6,11,4,12,10,5,8,4,4,12,18,1,6,9,13,5,7,3,7,7,11,6,14,4,10,5,6,4,7,6,6,3,4,4,5,9,10,3,2,12,3,3,2,5,5,2,7,7,28,5,5,2,5,6,6,7,5,4,5,5,5,3,1,4,32,6,8,0,6,7,2,4,6,4,5,5,4,3,5,2,1,44,6,5,5,9,4,5,6,5,4,3,4,4,6,8,10,10
18,5,12,9,9,14,9,4,8,8,6,14,18,5,7,6,11,4,14,4,9,7,8,6,9,7,4,3,5,4,5,11,6,3,10,7,5,3,5,6,5,5,5,1,6,1,4,5,6,6,37,4,5,9,5,8,4,5,0,3,6,3,5,5,8,3,46,5,9,5,7,9,4,12,4,5,2,2,3,10,7,4,2,37,7,5,4,1,8,3,3,7,9,4,4,2,8,5,1,5
11,8,10,4,8,10,4,6,13,5,6,9,8,3,6,3,7,1,5,0,9,6,10,4,7,7,2,14,6,4,2,7,4,5,6,5,5,3,6,2,2,3,3,6,4,9,4,3,5,4,33,8,8,4,5,3,6,2,3,5,4,3,6,3,9,2,27,1,5,2,4,4,1,3,1,6,8,5,9,2,5,7,7,38,6,3,2,1,5,8,8,7,5,4,4,6,4,5,5,7
8,2,6,7,4,11,6,4,6,9,10,17,16,4,5,5,13,9,2,5,7,7,8,2,10,16,10,5,6,3,4,5,7,5,8,7,5,3,9,8,2,8,4,7,5,6,4,6,8,5,38,2,4,5,8,3,6,7,7,3,6,2,2,3,1,4,40,6,4,2,3,7,4,5,4,8,6,8,7,4,4,3,3,35,5,3,5,3,3,9,7,5,3,5,7,4,5,2,2,3
13,9,12,10,6,9,3,7,6,6,5,11,16,5,5,5,14,5,10,4,5,13,8,7,5,7,5,6,6,5,5,7,4,8,9,7,5,6,6,4,4,6,9,8,4,8,7,6,2,3,43,6,6,6,4,4,3,5,4,9,8,8,6,7,6,7,41,4,7,1,3,8,4,3,1,3,2,6,6,5,3,5,10,29,4,3,0,6,1,2,2,3,4,6,6,4,6,4,6,3
11,9,10,8,10,5,10,5,7,5,2,15,17,2,6,2,9,5,8,2,7,6,4,6,7,2,4,9,10,2,5,6,5,8,2,6,7,8,9,3,3,8,6,7,1,2,0,6,5,5,48,2,2,8,7,9,6,3,7,5,4,9,1,4,4,8,28,1,5,3,3,2,5,2,3,6,3,3,5,5,5,6,2,36,5,3,3,7,3,2,5,4,3,6,5,3,7,7,3,6
9,7,6,7,6,7,8,3,6,8,9,9,15,4,7,10,13,8,9,6,6,6,9,5,2,4,8,5,3,5,6,4,5,6,6,4,5,2,6,7,6,7,6,3,3,7,3,4,5,8,32,3,2,5,8,5,2,2,7,4,3,5,6,1,7,9,34,3,7,0,5,4,2,5,1,7,3,3,3,7,2,5,2,35,4,5,4,6,1,2,8,3,8,4,3,4,4,4,4,3
